   0.968427030843738   1.319730865143747
   0.910705746767366   1.312064483394396
   0.827269604484651   1.217140233654518
   0.717220137715315   1.028487198885331
   0.644528899908209   0.933740484532652
   0.591943774768153   0.885420904278967
   0.547969006820190   0.852998572695261
   0.500721408345682   0.800711546729079
   0.454644153003509   0.742120535336119
   0.411885485290240   0.684749402757965
   0.380252845316198   0.656101588079951
   0.355701922881312   0.645425362867770
   0.335142003596599   0.644137795695738
   0.315457940393179   0.641580925949967
   0.295664611864796   0.633599270212263
   0.275108480947235   0.616696367006300
   0.256772310828961   0.603958738014277
   0.247036447553839   0.628464013180619
   0.238176158543480   0.656753472772076
   0.218892839223085   0.623614739803989
   0.196767001770929   0.566506968780099
   0.180509735102172   0.535981050740379
   0.171148780563571   0.541680565136661
   0.161550108829204   0.542572281482802
   0.152845242154482   0.546002208714946
   0.128364575297772   0.547171287894677
   0.121272409895870   0.549040519849096
   0.114358560254322   0.548864569728737
   0.107599189650966   0.546252324202097
   0.101446925876265   0.545884215611496
   0.095764295147759   0.546861620248163
   0.091367378644661   0.559628726925193
   0.085169176636732   0.546676020955520
   0.078639416419704   0.523953986075734
   0.075092745383993   0.537101057145646
   0.073822488519418   0.583559121666334
   0.071938894760540   0.622992014739064
   0.067937310429831   0.624624643334111
   0.054324783623667   0.637952371472299
   0.051315779102481   0.639943389682049
   0.047528632799969   0.617160048252009
