0 0
0 0
0 0
0.8888 0.28029
1.3706 0.20375
1.7745 0.29225
2.0819 0.58654
2.3074 1.162
2.4264 1.2704
2.6338 0.89282
2.7211 1.0463
2.837 0.96075
2.9141 1.0732
2.9953 0.89384
3.127 0.83779
3.1885 1.8065
3.242 1.4654
3.3804 1.665
3.4107 2.258
3.5197 1.2699
3.5668 1.5028
3.7044 1.3682
3.7433 1.1277
3.8551 1.6272
3.9091 2.4818
3.9864 4.5078
4.0253 5.2144
4.0697 3.1579
4.18 1.3557
4.2765 1.4825
4.3643 1.008
4.384 1.0934
4.5186 1.6914
4.5756 1.9059
4.6015 2.953
4.6455 2.3336
4.7054 1.7479
4.7889 3.8173
4.8168 2.8111
4.8606 2.169
4.9219 1.9146
4.9789 1.3403
5.0525 1.9193
5.1298 1.7123
5.1803 2.0794
5.2074 2.4907
5.2337 3.0373
5.2871 2.6077
5.3231 3.2455
5.3651 4.9962
5.3848 4.9068
5.4708 2.6154
5.5042 1.2372
5.5569 1.9788
5.6059 1.3588
5.6644 1.7709
5.7089 1.8612
5.8048 2.3965
5.8218 1.3857
5.8617 3.0477
5.9407 1.8194
5.9903 1.8912
6.0216 1.7808
6.078 3.4329
6.11 2.5396
6.1612 1.9876
6.2099 3.5945
6.2446 1.4571
6.2515 2.5307
6.2745 2.8155
6.3665 1.3213
6.4157 3.5441
6.431 2.4083
6.4654 3.0442
6.5326 2.3575
6.5744 2.1375
6.6396 4.144
6.6627 4.0216
6.702 2.0642
6.7205 2.5829
6.7582 3.3488
6.8037 2.5399
6.8586 0.9825
6.9041 2.3077
6.9383 2.2194
7.0029 1.5781
7.0291 1.7963
7.0758 2.4007
7.1256 3.2193
7.1777 2.4869
7.2186 2.1974
7.2282 2.3433
7.2661 2.6819
7.2838 3.0542
7.3175 2.5525
7.3593 2.5501
7.407 1.4966
7.4691 1.826
7.4859 2.1884
7.549 1.7598
7.6127 1.0397
7.6221 1.3446
7.6887 1.853
7.6986 2.4034
7.7413 1.3732
7.7984 2.0468
7.8272 1.9209
7.8771 1.4237
7.8966 1.1939
7.9275 2
7.9748 2.0384
8.0346 2.4825
8.0703 2.9256
8.1085 1.692
8.126 3.5508
8.1457 3.8824
8.215 2.6621
8.241 4.6691
8.2493 7.2463
8.2746 4.4784
8.3357 2.6753
8.396 2.8814
8.3989 3.4653
8.4362 2.2435
8.4772 2.9065
8.5089 4.0305
8.5109 4.1091
8.5393 3.5981
8.564 4.3924
8.6288 3.0823
8.6449 4.2241
8.6774 2.3991
8.6985 2.4054
8.7342 2.3928
8.7724 1.9172
8.7927 2.2827
8.8297 1.9817
8.8839 2.0085
8.9142 1.855
8.9673 2.7457
