0 0
0 0
0 0
0.88188 0.00086023
1.1166 0.038604
1.2571 0.28044
1.2958 0.83461
1.3306 2.1327
1.3426 1.9925
1.3828 4.4097
1.3947 4.068
1.4269 2.0019
1.4455 1.6718
1.4604 8.0993
1.4701 7.7
1.4885 3.4702
1.5198 1.0409
1.5504 1.6528
1.5584 1.7968
1.5812 2.5356
1.5945 1.6696
1.6088 1.3298
1.6228 0.88091
1.6704 0.80488
1.6889 0.93646
1.7045 1.1556
1.719 0.80769
1.7468 0.93509
1.7589 0.81735
1.7715 0.79137
1.7857 2.9375
1.7917 2.6639
1.8038 0.99351
1.8244 0.41787
1.8529 0.50819
1.8748 0.66316
1.895 2.2757
1.9023 2.0786
1.922 1.2734
1.9326 2.1733
1.9371 2.3635
1.9573 0.90424
1.9729 4.341
1.979 7.3615
1.9856 4.15
2.0007 1.3787
2.0144 1.9825
2.019 1.0857
2.0522 1.4844
2.0584 5.9081
2.0624 5.453
2.069 3.2488
2.0846 0.7606
2.1093 1.6712
2.1174 3.4513
2.1241 4.0098
2.1294 2.3094
2.1417 1.1756
2.1584 1.4433
2.1722 1.1627
2.192 1.7597
2.2 3.0748
2.2055 3.3682
2.2095 1.0605
2.2236 1.1259
2.242 1.6935
2.247 1.7698
2.2735 2.5562
2.2837 2.0162
2.2888 2.5578
2.2982 1.332
2.31 1.4661
2.3197 1.5256
2.3316 1.025
2.3408 3.8234
2.3464 4.0098
2.3634 1.7149
2.3677 1.8638
2.3766 1.0132
2.3871 1.0335
2.4005 0.89678
2.405 0.92706
2.418 1.1834
2.4442 1.253
2.4511 1.6478
2.461 2.5985
2.4673 2.564
2.4826 1.2456
2.498 6.5179
2.5012 7.4604
2.5065 1.6126
2.5278 0.54729
2.5443 1.2451
2.5502 4.1998
2.5553 5.3384
2.5628 3.1909
2.5652 2.0457
2.58 1.2693
2.5898 0.93439
2.6024 0.66637
2.623 1.8735
2.6248 1.6579
2.6313 3.5735
2.6361 4.0175
2.6404 0.96616
2.6525 1.1143
2.6653 2.7778
2.6721 3.4364
2.6779 1.6799
2.6906 0.89271
2.6982 1.3743
2.7098 2.8961
2.7138 2.9679
2.7202 1.8389
2.7234 2.5312
2.7307 1.8403
2.7488 1.2765
2.757 1.9686
2.7622 1.8377
2.7767 3.6124
2.7789 4.2173
2.7831 2.3057
2.7892 1.8624
2.805 1.4859
2.8125 1.232
2.8206 1.1464
2.8243 0.8599
2.8356 1.2747
2.8412 1.3812
2.8487 1.4219
2.8559 1.8212
2.8612 1.5354
2.8758 1.3428
2.8863 4.6803
2.8867 6.9122
2.8905 3.9021
2.9043 1.2359
2.9088 3.9967
2.9142 3.8172
2.9245 0.79071
