7.3899e-09 1
7.4195e-09 1.0012
7.4493e-09 1.0025
7.4793e-09 1.0037
7.5095e-09 1.005
7.5399e-09 1.0062
7.5705e-09 1.0075
7.6012e-09 1.0087
7.6321e-09 1.0099
7.6632e-09 1.0112
7.6945e-09 1.0124
7.726e-09 1.0137
7.7577e-09 1.0149
7.7896e-09 1.0162
7.8217e-09 1.0174
7.854e-09 1.0186
7.8865e-09 1.0199
7.9192e-09 1.0211
7.9521e-09 1.0224
7.9852e-09 1.0236
8.0185e-09 1.0249
8.052e-09 1.0261
8.0857e-09 1.0273
8.1196e-09 1.0286
8.1538e-09 1.0298
8.1881e-09 1.0311
8.2227e-09 1.0323
8.2575e-09 1.0336
8.2925e-09 1.0348
8.3278e-09 1.036
8.3633e-09 1.0373
8.399e-09 1.0385
8.4349e-09 1.0398
8.471e-09 1.041
8.5074e-09 1.0423
8.5441e-09 1.0435
8.5809e-09 1.0447
8.618e-09 1.046
8.6554e-09 1.0472
8.693e-09 1.0485
8.7308e-09 1.0497
8.7689e-09 1.051
8.8072e-09 1.0522
8.8458e-09 1.0534
8.8846e-09 1.0547
8.9237e-09 1.0559
8.9631e-09 1.0572
9.0027e-09 1.0584
9.0426e-09 1.0597
9.0827e-09 1.0609
9.1231e-09 1.0621
9.1638e-09 1.0634
9.2047e-09 1.0646
9.246e-09 1.0659
9.2875e-09 1.0671
9.3292e-09 1.0684
9.3713e-09 1.0696
9.4137e-09 1.0708
9.4563e-09 1.0721
9.4992e-09 1.0733
9.5424e-09 1.0746
9.586e-09 1.0758
9.6298e-09 1.0771
9.6739e-09 1.0783
9.7183e-09 1.0795
9.763e-09 1.0808
9.8081e-09 1.082
9.8534e-09 1.0833
9.8991e-09 1.0845
9.9451e-09 1.0858
9.9914e-09 1.087
1.0038e-08 1.0882
1.0085e-08 1.0895
1.0132e-08 1.0907
1.018e-08 1.092
1.0228e-08 1.0932
1.0276e-08 1.0945
1.0325e-08 1.0957
1.0374e-08 1.097
1.0423e-08 1.0982
1.0473e-08 1.0994
1.0523e-08 1.1007
