2816 2816 10 10 10
1 1 16.63 5.48 12.23
2 1 16.03 4.05 11.44
3 1 14.58 4.24 11.1
4 1 13.89 5.44 10.88
5 1 14.46 6.72 11.47
6 1 15.63 6.65 12.15
7 1 15.65 7.25 13.42
8 1 16.45 6.42 14.25
9 1 16.8 5.25 13.59
10 1 17.12 4.06 14.29
11 1 16.48 2.88 13.58
12 1 15.94 2.94 12.36
13 1 14.71 2.25 12.22
14 1 13.85 3.04 11.41
15 1 12.47 3.03 11.59
16 1 11.71 4.23 11.53
17 1 12.43 5.38 11.26
18 1 12.09 6.64 11.91
19 1 13.35 7.36 12.11
20 1 13.46 8.01 13.37
21 1 14.62 7.91 14.07
22 1 14.4 7.91 15.48
23 1 15.23 7.08 16.2
24 1 16.24 6.28 15.6
25 1 16.38 5.16 16.4
26 1 16.75 4 15.69
27 1 16.116 2.744 15.97
28 1 15.836 2.124 14.66
29 1 14.726 1.354 14.5
30 1 14.106 1.494 13.24
31 1 12.686 1.374 13.45
32 1 11.876 2.194 12.64
33 1 10.76 2.95 13.23
34 1 10.66 4.26 12.55
35 1 10.33 5.41 13.22
36 1 11.09 6.64 12.89
37 1 11.22 7.36 14.12
38 1 12.47 7.99 14.37
39 1 13 7.88 15.68
40 1 12.46 7.15 16.75
41 1 13.29 6.38 17.59
42 1 14.71 6.29 17.35
43 1 15.44 5.05 17.47
44 1 14.8 3.85 17.8
45 1 15.106 2.664 16.91
46 1 13.916 1.884 16.8
47 1 13.726 1.294 15.55
48 1 12.486 1.354 14.89
49 1 11.436 2.114 15.45
50 1 10.57 2.91 14.6
51 1 10.24 4.09 15.33
52 1 10.18 5.3 14.65
53 1 10.71 6.52 15.24
54 1 11.3 6.38 16.47
55 1 11.45 5.13 17.2
56 1 10.89 4.03 16.62
57 1 11.636 2.794 16.74
58 1 12.866 2.694 17.39
59 1 13.41 3.91 17.98
60 1 12.69 5.11 17.88
61 1 9.97 11.2 13.95
62 1 10.13 12.93 14.21
63 1 8.81 13.37 14.84
64 1 7.93 12.63 15.59
65 1 7.88 11.11 15.47
66 1 8.81 10.55 14.61
67 1 8.31 9.57 13.67
68 1 9 9.77 12.39
69 1 9.82 10.96 12.53
70 1 10.2 11.74 11.48
71 1 10.31 13.17 11.64
72 1 10.1 13.69 12.89
73 1 9.17 14.81 13
74 1 8.41 14.6 14.16
75 1 7.11 15.02 14.22
76 1 6.14 14.32 14.92
77 1 6.57 13.08 15.49
78 1 5.7 11.98 15.49
79 1 6.5 10.78 15.31
80 1 6.05 9.83 14.41
81 1 6.99 9.22 13.56
82 1 6.34 8.81 12.29
83 1 7.08 8.99 11.12
84 1 8.4 9.54 11.17
85 1 8.69 10.34 10.03
86 1 9.51 11.45 10.23
87 1 9.13 12.68 9.55
88 1 9.61 13.76 10.45
89 1 8.73 14.85 10.57
90 1 8.47 15.34 11.92
91 1 7.12 15.88 11.93
92 1 6.45 15.76 13.14
93 1 5.12 15.4 13.17
94 1 4.92 14.48 14.23
95 1 4.13 13.38 14.18
96 1 4.62 12.1 14.71
97 1 4.08 11.05 13.88
98 1 4.87 9.91 13.68
99 1 5 9.3 12.36
100 1 4.4 9.94 11.29
101 1 5.11 10.16 10.01
102 1 6.43 9.73 9.95
103 1 7.42 10.53 9.24
104 1 7.08 11.69 8.65
105 1 7.94 12.81 8.82
106 1 7.14 14.05 8.93
107 1 7.55 15.01 9.81
108 1 6.49 15.61 10.7
109 1 5.17 15.25 10.7
110 1 4.47 15.08 11.99
111 1 3.58 13.97 11.79
112 1 3.47 13.12 12.92
113 1 3.46 11.64 12.79
114 1 3.63 11.11 11.53
115 1 3.86 12.02 10.35
116 1 3.76 13.39 10.48
117 1 4.8 14.23 9.76
118 1 5.78 13.61 8.97
119 1 5.76 12.16 8.85
120 1 4.8 11.45 9.48
121 1 27.38 11.55 5.88
122 1 27.76 13.22 6.16
123 1 29.177 13.45 6.65
124 1 30.147 12.44 6.88
125 1 29.857 11.05 6.49
126 1 28.62 10.69 5.9
127 1 28.647 9.74 4.81
128 1 27.62 10.14 3.84
129 1 26.84 11.24 4.46
130 1 26.56 12.24 3.53
131 1 26.88 13.68 3.8
132 1 27.56 14 4.97
133 1 28.64 15.01 4.94
134 1 29.637 14.66 5.98
135 1 30.907 14.96 5.59
136 1 31.887 13.88 5.85
137 1 31.497 12.7 6.52
138 1 32.147 11.5 5.97
139 1 31.087 10.42 5.98
140 1 31.117 9.53 4.95
141 1 29.867 9.17 4.38
142 1 30.087 9.07 2.98
143 1 29.157 9.5 2.09
144 1 27.88 9.96 2.52
145 1 27.46 10.94 1.61
146 1 26.74 12.1 2.11
147 1 27.18 13.33 1.53
148 1 27.19 14.33 2.56
149 1 28.297 15.27 2.51
150 1 28.987 15.72 3.74
151 1 30.347 15.9 3.47
152 1 31.357 15.6 4.4
153 1 32.507 15.04 3.89
154 1 32.877 14.04 4.83
155 1 33.437 12.87 4.35
156 1 33.097 11.54 5
157 1 33.107 10.59 3.94
158 1 32.157 9.55 3.95
159 1 31.447 9.25 2.67
160 1 31.757 9.9 1.54
161 1 30.797 10.26 0.53
162 1 29.457 10.01 0.81
163 1 28.407 10.97 0.59
164 1 28.797 12.18 0.04
165 1 28.167 13.39 0.51
166 1 29.177 14.42 0.52
167 1 29.277 15.38 1.47
168 1 30.567 15.78 2.03
169 1 31.777 15.18 1.59
170 1 32.827 14.86 2.55
171 1 33.347 13.63 2.06
172 1 33.767 12.65 2.96
173 1 33.537 11.2 2.71
174 1 32.837 10.83 1.51
175 1 32.447 11.88 0.52
176 1 32.707 13.24 0.8
177 1 31.717 14.25 0.49
178 1 30.457 13.88 0.05
179 1 30.205 12.439 -0.294
180 1 31.165 11.469 -0.054
181 1 6.15 5.8 3.6
182 1 6.12 4.04 3.85
183 1 7.28 3.38 3.22
184 1 8.25 3.89 2.38
185 1 8.26 5.34 2.21
186 1 7.43 6.16 2.95
187 1 7.89 7.42 3.53
188 1 7.13 7.58 4.81
189 1 6.15 6.54 4.84
190 1 6.06 6.02 6.1
191 1 6.03 4.52 6.35
192 1 6.28 3.74 5.21
193 1 7.12 2.58 5.43
194 1 7.73 2.32 4.12
195 1 9.08 1.94 4.23
196 1 10.06 2.51 3.32
197 1 9.63 3.44 2.37
198 1 10.53 4.6 2.21
199 1 9.69 5.77 2.11
200 1 10.14 6.96 2.76
201 1 9.24 7.81 3.4
202 1 9.86 8.35 4.55
203 1 9.22 8.45 5.73
204 1 7.82 8.16 5.84
205 1 7.68 7.58 7.06
206 1 6.78 6.54 7.28
207 1 7.2 5.46 8.17
208 1 6.71 4.23 7.56
209 1 7.51 3.01 7.76
210 1 7.71 2.19 6.6
211 1 9.1 1.74 6.58
212 1 9.72 1.53 5.42
213 1 11.09 1.94 5.34
214 1 11.3 2.48 4.04
215 1 12.11 3.62 3.87
216 1 11.71 4.65 2.89
217 1 12.13 5.88 3.54
218 1 11.42 7.02 3.42
219 1 11.22 7.87 4.53
220 1 11.87 7.53 5.72
221 1 11.15 7.75 7
222 1 9.85 8.28 7
223 1 8.91 7.7 7.86
224 1 9.28 6.65 8.7
225 1 8.38 5.52 8.87
226 1 9.19 4.27 8.98
227 1 8.73 3.04 8.54
228 1 9.74 2.29 7.77
229 1 11.05 2.74 7.7
230 1 11.74 2.5 6.42
231 1 12.62 3.65 6.23
232 1 12.82 4.13 4.95
233 1 12.85 5.58 4.76
234 1 12.7 6.38 5.84
235 1 12.58 5.9 7.26
236 1 12.51 4.54 7.42
237 1 11.51 3.99 8.31
238 1 10.57 4.79 8.95
239 1 10.67 6.18 8.72
240 1 11.66 6.68 7.92
241 1 16.66 19.78 12.15
242 1 16.56 18.07 12.04
243 1 15.13 17.62 11.84
244 1 14.13 18.38 11.32
245 1 14.26 19.89 11.23
246 1 15.39 20.44 11.74
247 1 15.16 21.5 12.68
248 1 16.15 21.4 13.77
249 1 16.92 20.24 13.51
250 1 17.52 19.51 14.49
251 1 17.39 18.04 14.44
252 1 16.77 17.42 13.37
253 1 15.86 16.42 13.67
254 1 14.81 16.56 12.71
255 1 13.55 16.16 13.03
256 1 12.52 16.91 12.55
257 1 12.75 18.05 11.75
258 1 11.96 19.24 11.88
259 1 12.89 20.38 11.66
260 1 12.73 21.46 12.54
261 1 13.91 21.96 13.1
262 1 13.63 22.49 14.46
263 1 14.62 22.36 15.42
264 1 15.86 21.79 15.08
265 1 16.43 21.08 16.2
266 1 17.14 19.91 15.9
267 1 16.93 18.79 16.74
268 1 17 17.63 15.8
269 1 16.11 16.59 16.02
270 1 15.5 15.99 14.97
271 1 14.14 15.57 15.28
272 1 13.21 15.73 14.34
273 1 11.91 16.23 14.67
274 1 11.49 17.04 13.59
275 1 10.75 18.14 13.76
276 1 11.09 19.33 12.95
277 1 10.94 20.44 13.76
278 1 11.82 21.46 13.61
279 1 12.32 22.11 14.81
280 1 11.99 21.72 16.06
281 1 12.97 21.67 17.06
282 1 14.28 21.93 16.79
283 1 15.4 21.11 17.29
284 1 15.2 19.97 18.02
285 1 15.93 18.77 17.7
286 1 15.01 17.71 17.94
287 1 15.13 16.69 17.08
288 1 13.89 16.02 16.59
289 1 12.61 16.5 16.95
290 1 11.53 16.65 15.93
291 1 10.74 17.81 16.21
292 1 10.44 18.58 15.12
293 1 10.5 20.03 15.1
294 1 11.04 20.61 16.22
295 1 11.52 19.82 17.34
296 1 11.36 18.45 17.37
297 1 12.51 17.68 17.85
298 1 13.71 18.22 18.33
299 1 13.81 19.63 18.33
300 1 12.75 20.42 17.82
301 1 10.21 26.21 14.06
302 1 10.12 27.96 14.25
303 1 8.8 28.34 14.85
304 1 7.99 27.49 15.59
305 1 8.14 26.01 15.55
306 1 9.12 25.41 14.75
307 1 8.73 24.37 13.8
308 1 9.37 24.6 12.51
309 1 10.16 25.84 12.64
310 1 10.43 26.63 11.55
311 1 10.32 28.14 11.69
312 1 10.12 28.67 12.97
313 1 9.09 29.63 12.98
314 1 8.28 29.49 14.18
315 1 6.93 29.76 14.26
316 1 6.04 28.88 14.97
317 1 6.58 27.75 15.57
318 1 5.79 26.54 15.52
319 1 6.75 25.45 15.39
320 1 6.45 24.36 14.59
321 1 7.45 23.87 13.7
322 1 6.87 23.43 12.5
323 1 7.54 23.7 11.31
324 1 8.85 24.28 11.28
325 1 9.05 25.02 10.11
326 1 9.81 26.27 10.3
327 1 9.38 27.51 9.62
328 1 9.63 28.61 10.52
329 1 8.73 29.65 10.54
330 1 8.36 30.07 11.86
331 1 6.98 30.45 11.97
332 1 6.33 30.25 13.12
333 1 4.96 29.72 13.11
334 1 4.82 28.8 14.22
335 1 4.13 27.62 14.12
336 1 4.63 26.45 14.77
337 1 4.24 25.31 13.95
338 1 5.2 24.3 13.85
339 1 5.51 23.7 12.55
340 1 4.86 24.15 11.36
341 1 5.58 24.37 10.1
342 1 6.96 24.18 10.06
343 1 7.86 25.02 9.39
344 1 7.39 26.16 8.8
345 1 8.11 27.42 8.95
346 1 7.18 28.48 9.02
347 1 7.44 29.51 9.9
348 1 6.38 30.07 10.71
349 1 5.08 29.62 10.66
350 1 4.35 29.37 11.88
351 1 3.54 28.13 11.76
352 1 3.49 27.26 12.86
353 1 3.62 25.81 12.75
354 1 3.92 25.31 11.49
355 1 4 26.15 10.31
356 1 3.85 27.52 10.46
357 1 4.83 28.43 9.8
358 1 5.85 27.84 9.07
359 1 5.96 26.39 8.88
360 1 5.09 25.56 9.49
361 1 27.17 26.26 5.95
362 1 27.7 27.77 6.49
363 1 29.147 27.83 7.03
364 1 30.017 26.72 7.1
365 1 29.557 25.42 6.51
366 1 28.33 25.31 5.88
367 1 28.29 24.51 4.69
368 1 27.32 25.2 3.83
369 1 26.7 26.31 4.55
370 1 26.53 27.4 3.75
371 1 27.04 28.72 4.22
372 1 27.71 28.79 5.38
373 1 28.887 29.67 5.53
374 1 29.777 29 6.47
375 1 31.117 29.14 6.18
376 1 32.017 28.1 6.35
377 1 31.457 26.89 6.8
378 1 31.907 25.66 6.16
379 1 30.737 24.77 6.08
380 1 30.727 24.06 4.87
381 1 29.447 23.89 4.18
382 1 29.687 23.93 2.82
383 1 28.797 24.5 2.02
384 1 27.63 25.17 2.48
385 1 27.33 26.31 1.71
386 1 26.78 27.41 2.34
387 1 27.42 28.64 1.9
388 1 27.54 29.46 3.1
389 1 28.69 30.286 3.15
390 1 29.33 30.426 4.46
391 1 30.76 30.496 4.15
392 1 31.647 29.97 5.09
393 1 32.797 29.3 4.56
394 1 33.067 28.16 5.36
395 1 33.487 26.99 4.76
396 1 32.917 25.7 5.2
397 1 32.827 24.94 4.05
398 1 31.747 24.12 3.89
399 1 31.117 23.97 2.6
400 1 31.557 24.69 1.48
401 1 30.577 25.32 0.58
402 1 29.217 25.18 0.8
403 1 28.337 26.29 0.65
404 1 28.867 27.56 0.26
405 1 28.377 28.75 0.88
406 1 29.53 29.616 0.96
407 1 29.67 30.386 2.09
408 1 30.94 30.526 2.74
409 1 32.021 29.926 2.2
410 1 33.017 29.32 3.14
411 1 33.397 28.08 2.53
412 1 33.717 26.97 3.32
413 1 33.317 25.66 2.88
414 1 32.737 25.56 1.61
415 1 32.467 26.67 0.77
416 1 32.807 27.94 1.22
417 1 31.967 29.08 0.99
418 1 30.717 28.95 0.35
419 1 30.285 27.619 -0.064
420 1 31.167 26.56 0.09
421 1 6.24 20.54 4.08
422 1 6.26 18.75 4.14
423 1 7.35 18.16 3.25
424 1 8.26 18.82 2.48
425 1 8.35 20.36 2.51
426 1 7.5 20.98 3.4
427 1 8 22.13 4.14
428 1 7.41 22.11 5.46
429 1 6.36 21.08 5.47
430 1 6.41 20.39 6.7
431 1 6.46 18.92 6.72
432 1 6.5 18.28 5.49
433 1 7.39 17.12 5.37
434 1 7.95 17.05 4.05
435 1 9.21 16.6 3.89
436 1 10.16 17.36 3
437 1 9.67 18.45 2.3
438 1 10.61 19.56 2.23
439 1 9.72 20.74 2.31
440 1 10.17 21.82 3.08
441 1 9.28 22.62 3.95
442 1 10.01 23.1 5.08
443 1 9.45 23.05 6.33
444 1 8.13 22.57 6.54
445 1 8.05 21.9 7.77
446 1 7.13 20.81 7.88
447 1 7.67 19.61 8.57
448 1 7.21 18.49 7.87
449 1 8.04 17.36 7.74
450 1 8.03 16.64 6.5
451 1 9.43 16.28 6.26
452 1 9.98 16.19 5.02
453 1 11.36 16.57 4.84
454 1 11.47 17.33 3.58
455 1 12.31 18.43 3.56
456 1 11.89 19.59 2.83
457 1 12.25 20.72 3.56
458 1 11.5 21.88 3.69
459 1 11.36 22.65 4.96
460 1 12.06 22.2 6.07
461 1 11.49 22.19 7.39
462 1 10.21 22.71 7.56
463 1 9.32 21.98 8.44
464 1 9.79 20.82 9.07
465 1 8.97 19.63 9.22
466 1 9.83 18.47 9.03
467 1 9.37 17.36 8.35
468 1 10.21 16.57 7.45
469 1 11.53 17.06 7.23
470 1 12.11 17.08 5.91
471 1 13 18.22 5.86
472 1 13.15 18.84 4.68
473 1 13.13 20.33 4.65
474 1 12.98 21.01 5.91
475 1 12.86 20.3 7.13
476 1 12.84 18.89 7.11
477 1 11.98 18.14 7.97
478 1 11.18 18.91 8.8
479 1 11.21 20.37 8.82
480 1 12.04 21.07 8.04
481 1 19.89 8.99 30.85
482 1 19.43 7.31 30.43
483 1 17.98 7.26 30.23
484 1 17.08 8.24 29.85
485 1 17.52 9.65 30.05
486 1 18.73 9.97 30.65
487 1 18.67 10.88 31.76
488 1 19.65 10.45 32.78
489 1 20.15 9.18 32.28
490 1 20.54 8.2 33.16
491 1 20.19 6.73 32.84
492 1 19.58 6.37 31.64
493 1 18.48 5.54 31.71
494 1 17.42 6.05 30.82
495 1 16.07 5.87 31.09
496 1 15.22 6.96 30.79
497 1 15.71 8.12 30.23
498 1 15.16 9.38 30.65
499 1 16.3 10.31 30.67
500 1 16.28 11.24 31.69
501 1 17.52 11.46 32.3
502 1 17.35 11.8 33.73
503 1 18.3 11.4 34.59
504 1 19.39 10.64 34.14
505 1 19.77 9.6 35.02
506 1 20.29 8.38 34.57
507 1 19.83 7.12 35.2
508 1 19.73 6.18 34.13
509 1 18.656 5.234 34.1
510 1 17.956 5.034 32.84
511 1 16.626 4.834 33.18
512 1 15.656 5.404 32.37
513 1 14.44 5.99 32.81
514 1 14.18 7.05 31.81
515 1 13.62 8.2 32.25
516 1 14.24 9.45 31.72
517 1 14.23 10.47 32.68
518 1 15.31 11.35 32.75
519 1 15.93 11.67 34.01
520 1 15.5 11.13 35.19
521 1 16.45 10.54 36.1
522 1 17.82 10.69 35.8
523 1 18.81 9.61 36.15
524 1 18.38 8.43 36.69
525 1 18.85 7.16 36.21
526 1 17.766 6.214 36.26
527 1 17.646 5.354 35.21
528 1 16.356 5.054 34.6
529 1 15.236 5.654 35.08
530 1 14.3 6.19 34.17
531 1 13.76 7.42 34.61
532 1 13.5 8.46 33.68
533 1 13.91 9.78 33.97
534 1 14.51 10.1 35.15
535 1 14.81 9 36.08
536 1 14.4 7.69 35.85
537 1 15.29 6.58 36.15
538 1 16.56 6.91 36.72
539 1 16.98 8.3 37.01
540 1 16.07 9.31 36.67
541 1 13.53 14.66 32.58
542 1 13.48 16.42 32.62
543 1 12.16 16.85 33.19
544 1 11.36 16.19 34.07
545 1 11.45 14.69 34.15
546 1 12.43 13.97 33.37
547 1 11.95 12.87 32.52
548 1 12.63 12.95 31.21
549 1 13.44 14.15 31.2
550 1 13.71 14.83 30.03
551 1 13.69 16.34 30.09
552 1 13.5 17.03 31.28
553 1 12.48 18.1 31.24
554 1 11.75 17.95 32.43
555 1 10.45 18.39 32.46
556 1 9.48 17.64 33.34
557 1 9.96 16.54 34.08
558 1 9.16 15.42 34.12
559 1 10.07 14.24 34.05
560 1 9.63 13.1 33.3
