1000 1000 27.15 27.15 27.15
1 1 7.82 17.04 11.35
2 1 9.87 20 16.44
3 1 0.93 6.08 7.85
4 1 4.72 20.81 2.92
5 1 25.91 4.09 12.02
6 1 7.31 20.75 11.82
7 1 18.9 3.21 26.12
8 1 15.86 2.33 20.67
9 1 12.97 22.31 16.9
10 1 10.8 8.82 24.4
11 1 1.08 19.61 3.35
12 1 20.11 21.95 10.01
13 1 2.18 17.12 7.58
14 1 13.58 14.75 20.69
15 1 1.14 7.07 20.94
16 1 4.58 23.12 2.62
17 1 9.48 12.53 25.07
18 1 21.88 5.5 3.27
19 1 8.32 7.1 17.21
20 1 2.66 3.47 2.05
21 1 26.16 20.92 18.59
22 1 23.3 22.1 16.19
23 1 8.09 1.11 2.97
24 1 11.6 25.19 3.23
25 1 13.02 4.8 21.47
26 1 24.34 16.35 1.75
27 1 12.01 16.59 7.8
28 1 21.81 13.23 13.9
29 1 14.98 2.99 11.46
30 1 25.56 13.77 17.95
31 1 15.24 8.96 26.62
32 1 22.15 18.78 17.01
33 1 14.8 8.21 3.26
34 1 11.47 10.49 19.4
35 1 14.77 5.55 20.17
36 1 13.09 13.23 13.54
37 1 13.28 1.73 14.44
38 1 8.1 11.97 7.74
39 1 25.56 14.99 4.8
40 1 23.33 15.67 4.73
41 1 18.29 13.49 8.23
42 1 9.03 11.39 11.41
43 1 13.61 20.16 2.44
44 1 4.79 7.62 7.24
45 1 6.64 16.46 21.69
46 1 20.39 12.73 17.3
47 1 16.98 7.73 15.07
48 1 15.89 3.92 18.97
49 1 6.38 2.72 15.8
50 1 10.56 26.47 14.45
51 1 14.47 18.94 25.26
52 1 25.43 24.85 12.24
53 1 18.08 7.81 24.86
54 1 6.05 24.43 1.43
55 1 11.82 20.94 11.26
56 1 4.21 17.76 4.8
57 1 9.57 4.28 1.78
58 1 14.63 19.7 4.44
59 1 18.74 6.63 19.13
60 1 3.13 13.22 25.87
61 1 2.3 21.66 25.5
62 1 8.76 4.26 10.47
63 1 10.39 20.39 3.8
64 1 25.32 9.64 21.82
65 1 21.95 14.82 7.78
66 1 9.12 12.66 17.83
67 1 20.79 20.27 0.41
68 1 20.27 9.52 6.4
69 1 14.94 1.76 8.03
70 1 24.65 15.59 18.94
71 1 24.75 22.4 19.29
72 1 23.25 3.49 0.33
73 1 10.45 21.56 7.41
74 1 15.47 25.69 21.82
75 1 19.78 2.51 21.02
76 1 26.67 24.73 15.82
77 1 23.42 6.63 13.37
78 1 15.8 0.23 19.96
79 1 13.59 8.44 1.18
80 1 22.34 21.12 23.59
81 1 4.66 0.46 9.08
82 1 23.82 1.05 7.71
83 1 11.06 4.6 5.98
84 1 18.89 23.53 4.74
85 1 19.88 16.63 25.88
86 1 24.33 13.42 23.92
87 1 16.69 5.85 10.31
88 1 5.67 12.91 19.57
89 1 18.69 1.02 15.34
90 1 2.83 12.58 22.07
91 1 18.13 18.64 4.46
92 1 13.98 20.64 8.28
93 1 14.5 12.34 26.28
94 1 8.95 19.23 25.07
95 1 22.81 0.99 20.39
96 1 16.15 0.86 1.53
97 1 1.62 18.42 12.69
98 1 17.22 21.15 1.94
99 1 16.49 17.99 24.78
100 1 12.19 21.71 9.15
101 1 13.07 2.08 12.2
102 1 15.95 24.32 2.99
103 1 13.85 3.97 4.09
104 1 13.2 22.8 22.4
105 1 19.04 25.04 18.76
106 1 9.76 10.46 8.06
107 1 3.65 25.94 14.45
108 1 23.01 26.2 14.74
109 1 2 1.4 19.48
110 1 5.2 1.28 0.41
