256 256 6.3454 6.3454 6.3454
1 1 4.6846 2.5327 5.9317
2 1 1.2268 0.117 4.0316
3 1 1.7378 1.3606 1.4595
4 1 5.0489 3.7363 4.6077
5 1 1.2126 5.8084 0.85226
6 1 1.0985 2.9673 3.1285
7 1 2.4889 1.5553 3.2045
8 1 5.5646 2.4941 2.2322
9 1 5.4527 5.284 1.3102
10 1 4.971 0.28707 3.5848
11 1 3.2035 0.052803 0.5136
12 1 1.0255 5.1921 5.1217
13 1 4.7106 5.9511 1.7489
14 1 5.4023 5.1395 2.4185
15 1 1.2001 2.153 6.1208
16 1 2.3272 0.4559 3.1829
17 1 0.45298 3.7344 2.5037
18 1 2.8995 2.4742 2.8
19 1 2.9995 6.0143 3.8121
20 1 2.5382 4.2876 2.0375
21 1 6.3202 5.0016 4.8826
22 1 5.7537 6.0917 2.0409
23 1 5.4792 4.4508 5.3299
24 1 4.2132 4.0629 1.0486
25 1 0.71982 1.2418 0.15705
26 1 0.23774 3.4925 4.77
27 1 1.1858 3.0908 1.9983
28 1 0.67539 1.1964 1.2791
29 1 2.7508 5.3487 2.0035
30 1 4.1356 3.7779 3.2284
31 1 1.9444 5.6818 4.6581
32 1 4.1536 0.64266 5.2297
33 1 4.2251 0.92094 4.0658
34 1 0.79537 4.5235 3.2303
35 1 2.9904 2.6064 1.6995
36 1 1.7997 4.7547 3.5748
37 1 1.8273 4.9085 2.5081
38 1 5.2304 4.0656 2.3619
39 1 2.4872 3.9213 4.1498
40 1 1.0814 5.3727 4.0512
41 1 1.0135 2.0019 1.9717
42 1 0.50204 0.71505 4.5337
43 1 0.70801 4.3939 4.35
44 1 6.0266 3.5772 0.71302
45 1 1.7604 2.1959 3.7407
46 1 1.9181 5.1689 0.37783
47 1 4.9959 3.5584 5.7485
48 1 0.1122 5.3278 2.6269
49 1 1.3436 3.6389 4.9522
50 1 5.6112 2.6254 1.1104
51 1 5.5155 5.4644 0.19487
52 1 2.0623 2.9758 4.4791
53 1 5.7538 2.9563 5.2259
54 1 4.6555 5.8157 2.8348
55 1 0.16965 5.4696 1.5149
56 1 4.7082 5.1023 5.8828
57 1 4.0952 5.8446 5.2988
58 1 1.443 3.7603 3.8384
59 1 4.2753 4.1887 6.2911
60 1 2.3224 3.3807 1.1141
61 1 2.6976 5.2064 3.0896
62 1 4.5337 1.625 4.8809
63 1 3.4902 1.5586 4.5476
64 1 6.2948 1.8461 1.7458
65 1 3.5441 1.7114 3.4414
66 1 6.1151 1.3243 4.9738
67 1 3.0769 2.8774 5.8329
68 1 3.3247 0.13761 5.7837
69 1 4.4532 1.3327 0.74559
70 1 4.7661 6.1026 0.65637
71 1 2.5709 0.78938 6.2663
72 1 5.9982 0.38196 3.946
73 1 3.8431 2.5481 4.3484
74 1 5.0849 0.55646 1.3791
75 1 1.0625 6.2431 6.2403
76 1 3.852 2.729 3.2682
77 1 2.2494 0.17034 5.4101
78 1 0.34957 3.6052 3.6465
79 1 4.8448 5.1798 4.7951
80 1 0.2195 5.6886 0.41572
81 1 6.2099 1.7097 2.8403
82 1 4.7437 2.9873 3.8282
83 1 3.434 4.5602 2.609
84 1 2.2711 3.2527 2.2215
85 1 4.903 0.01351 4.7472
86 1 2.5687 4.4271 0.98129
87 1 1.3831 0.54656 0.74324
88 1 3.093 3.2098 4.7526
89 1 5.8007 6.2367 0.94477
90 1 0.062777 2.1959 5.813
91 1 2.8467 5.5893 6.1431
92 1 4.3193 4.3118 5.1715
93 1 3.6266 1.8289 2.3298
94 1 5.3371 4.9938 3.5349
95 1 1.8592 5.0646 1.4479
96 1 0.33773 2.7777 1.3288
97 1 2.6538 1.7983 0.99201
98 1 0.56258 0.87911 3.4463
