0 0
0 0
0 0
1.3585 0.15175
1.7587 0.34953
1.9239 0.37881
2.203 0.66385
2.2874 1.8715
2.3723 2.0983
2.5172 0.98653
2.6306 0.8825
2.7192 3.05
2.7536 3.3911
2.89 2.0359
2.9598 2.5836
3.0216 1.7841
3.1304 3.1957
3.1488 3.1819
3.3246 1.4905
3.3688 1.2273
3.4046 1.398
3.587 1.353
3.6298 4.8999
3.6515 4.7279
3.7229 1.1001
3.8506 1.2069
3.9336 1.9141
3.9919 4.0182
4.0168 3.4135
4.0446 2.2634
4.1379 2.2026
4.1781 2.5399
4.2123 2.2793
4.2735 2.0882
4.3383 1.2153
4.5092 4.1612
4.5322 4.3485
4.5503 1.8486
4.59 1.3851
4.6591 1.4169
4.7164 1.9472
4.7614 1.8737
4.797 2.0452
4.8694 2.2786
4.9277 1.7713
4.9651 2.2373
5.0006 1.7455
5.0524 2.0077
5.1395 2.6572
5.2394 2.7701
5.2637 2.8718
5.3343 3.3121
5.385 4.5722
5.4071 3.6563
5.449 2.1242
5.4939 2.0639
5.5238 2.6143
5.6305 2.9064
5.6759 2.7519
5.6865 4.3644
5.7346 2.4922
5.775 2.2749
5.8667 2.4073
5.9062 4.0365
5.945 2.2324
5.9814 2.001
6.0377 1.2466
6.1272 2.665
6.1345 3.1364
6.1886 2.3836
6.2056 2.6551
6.2265 2.8371
6.2979 3.3588
6.3235 2.8735
6.3588 4.5919
6.3769 3.7526
6.4021 2.8022
6.4391 2.3839
6.5072 2.7713
6.5588 2.5374
6.5931 2.3027
6.6198 2.4841
6.6487 2.6897
6.7014 2.9409
6.7323 1.9214
6.7947 1.8279
6.8385 3.1066
6.8702 3.4573
6.8958 2.1092
6.9371 1.7514
6.9522 2.1083
7.0492 3.2499
7.0703 3.955
7.1019 2.3366
7.1254 2.7966
7.159 2.3482
7.2137 2.0015
7.2458 2.9463
7.3102 4.5603
7.3146 3.9967
7.3414 2.6698
7.3686 3.2051
7.383 1.9344
7.4325 2.2619
7.4667 4.0929
7.4987 3.359
7.5074 2.2109
7.5865 2.8096
7.6067 5.2054
7.6272 4.2149
7.712 2.8734
7.7274 2.2128
7.7662 2.0909
7.8087 3.6767
7.8467 3.3307
7.8793 3.0897
7.88 2.974
7.932 2.2677
7.9747 3.1989
7.9854 3.2141
8.0207 3.9435
8.0438 3.3477
8.113 3.077
8.1191 2.5562
8.1673 3.062
8.1778 4.6079
8.2222 2.8102
8.2658 2.202
8.2987 3.6978
8.3201 4.1882
8.4019 2.2817
8.4114 3.0227
8.4158 2.4597
8.4683 4.7626
8.4931 4.2193
8.5144 2.4006
8.5631 2.9831
8.5888 2.039
8.6176 2.1733
8.674 2.9244
