O	0.671145	2.42449	14.3262
O	6.1242	1.24657	1.79872
O	0.612587	4.18835	3.01632
O	10.1	9.37957	4.7051
O	0.897478	14.3631	1.52632
O	12.1131	9.2385	11.4845
O	10.3712	5.07113	7.81793
O	10.8449	11.7035	10.6665
O	0.281744	3.09339	5.24784
O	2.14309	13.4133	0.0609767
O	11.5359	8.82714	2.77826
O	6.97969	9.7179	7.83681
O	12.8488	2.99483	5.40534
O	10.2564	10.9558	6.95905
O	8.54254	5.93745	10.1909
O	11.7744	5.04525	13.5508
O	5.55122	0.747567	4.77629
O	1.91855	1.06242	2.25539
O	8.02819	7.65618	0.697404
O	12.6286	3.80778	8.70181
O	1.93173	13.1496	4.45409
O	9.83646	10.0046	14.0318
O	3.89817	5.16336	5.88749
O	8.59299	9.07817	11.0033
O	8.15237	12.9008	13.168
O	8.73227	0.661219	7.73053
O	5.03374	2.13083	13.5377
O	5.91546	11.9527	8.49112
O	11.6301	12.8472	12.0594
O	6.05896	4.94914	13.9897
O	0.595078	4.54224	6.36709
O	5.74876	4.22139	12.2814
O	0.616631	13.1097	6.65475
O	0.162346	5.76826	14.3096
O	3.49308	3.0921	14.2107
O	1.13488	8.01918	13.985
O	9.62644	1.33475	2.02312
O	1.70845	7.17805	4.88141
S	5.25875	3.33568	3.35621
S	1.36038	8.98179	7.04566
S	0.922419	12.8564	3.97209
S	2.32845	13.8931	8.57057
S	1.12763	3.75948	5.68265
S	12.6644	3.14357	2.23155
S	14.4191	5.81832	13.1652
S	5.73815	8.6691	11.8911
S	5.04216	1.92616	8.92759
S	14.2473	9.44571	13.0152
S	3.87579	11.2924	14.1326
S	2.74475	3.44176	7.1546
S	11.7217	3.99798	13.0871
S	1.64298	2.10313	2.66085
S	13.0835	2.64252	12.0607
S	11.3357	1.23534	11.7166
S	2.77779	9.81997	12.3643
S	2.92703	4.06188	10.7334
S	11.3207	13.6973	8.22846
S	2.22728	7.34336	5.89746
S	9.73121	11.8469	10.4139
S	4.36297	5.72082	5.00094
S	9.25005	12.7371	8.38206
S	5.91296	1.68599	12.9271
O	7.91427	10.9422	2.06234
O	1.11256	12.8898	11.0242
O	6.0222	11.6412	4.99554
O	12.1149	0.134505	3.606
O	2.27527	0.0431164	13.1131
O	1.94814	7.36789	12.4214
O	6.24564	13.4988	11.6715
O	5.12031	2.1321	7.74815
O	13.2008	7.4111	7.47265
O	12.0357	3.10839	7.19919
O	8.73045	10.2405	7.81176
O	9.39273	1.00065	3.85473
O	4.93594	5.76996	0.725065
O	8.8578	14.2203	5.12653
O	0.44906	7.61454	3.60613
O	6.86647	1.63318	13.5943
O	8.51415	6.48094	3.0083
O	3.38518	14.332	8.49548
O	10.9669	7.81729	11.1141
O	12.288	6.76723	5.86368
O	8.07422	7.56459	5.80811
O	1.16385	10.6165	1.83186
O	3.60694	13.6897	4.90433
O	1.89885	12.2212	1.58452
O	3.75473	7.72601	3.91699
O	13.3817	2.76628	10.938
O	13.8533	14.3537	11.1202
O	8.46369	4.57914	3.02144
O	4.3773	12.1559	11.2556
O	13.9799	6.11144	6.43603
O	4.31418	6.3391	9.28309
O	5.08626	13.0258	0.658034
O	5.65871	3.72513	6.85869
O	13.6483	13.4737	9.44752
O	4.9242	5.91775	10.9629
O	9.50727	12.8143	11.0092
O	9.7822	8.29972	0.145785
O	0.415278	14.2177	12.6463
O	6.74329	11.8464	13.6902
O	2.19969	7.16174	3.06867
O	9.4558	1.60534	9.1842
O	0.123117	11.3677	10.6515
O	3.82973	14.1707	14.2252
O	9.62797	13.6094	13.9554
O	3.87967	10.179	3.88134
O	12.6552	10.1647	0.265964
O	4.28824	3.98353	3.34034
O	7.99128	9.47279	13.7777
S	6.02714	5.46161	0.520421
S	2.94415	11.7777	8.05755
S	11.877	14.2148	4.66061
S	5.82283	6.46	11.455
S	9.74065	4.23465	12.1362
S	0.756036	1.42008	9.19093
S	2.81036	4.03707	14.3052
S	3.40252	7.71087	0.869404
S	10.5702	3.91866	5.36878
S	14.4482	8.65195	3.67359
S	10.2041	11.3284	3.4145
S	4.47155	14.2072	8.87991
S	8.80153	10.2973	13.6332
S	11.1565	6.70758	11.366
S	10.5074	1.18482	1.3004
S	14.0821	10.7906	9.80186
S	0.972384	7.74398	12.8774
S	11.073	4.26356	3.17118
S	6.50747	11.0307	4.15828
S	7.87345	3.5199	8.19836
S	8.38115	7.09767	6.80872
S	1.25133	8.08799	0.621967
S	0.432084	12.0831	11.4918
S	6.38785	4.8342	4.52917
O	9.20359	8.20918	9.37984
O	2.0385	14.0772	6.05356
O	5.89308	6.06039	12.5259
O	3.82653	1.98403	9.16321
O	7.51733	3.85382	7.15886
O	11.4177	1.28439	6.58606
O	6.7214	8.20464	4.48106
O	3.3684	4.71937	0.540272
O	5.72047	0.627601	12.5285
O	6.28286	4.65958	1.29648
O	12.2707	11.1031	11.6571
O	2.76191	4.60111	7.23641
O	2.14324	10.4634	13.0707
O	5.31129	12.2382	6.70696
O	11.2169	9.26813	9.8685
O	6.88562	8.91974	6.14528
O	6.0939	3.90012	3.92544
O	8.17273	3.51306	14.1179
O	12.0969	11.1536	6.52871
O	5.16265	2.27542	5.83624
O	14.2604	3.72245	9.42399
O	5.22054	3.35858	0.443739
O	1.14495	5.78778	3.76526
O	3.80838	9.72491	8.23916
O	3.77608	1.5637	4.81651
O	10.7542	9.46711	1.12939
O	3.67371	7.80703	1.99426
O	11.4961	10.1861	8.08964
O	9.10514	2.75992	3.09552
O	7.62618	11.0635	4.37595
O	10.3858	6.60003	2.95717
O	8.86436	10.3542	12.4786
O	8.86976	6.10293	6.47611
O	0.633476	13.7584	3.32525
O	4.61593	0.192498	1.81191
O	3.81709	3.11438	6.85463
O	9.06823	7.72227	7.50471
O	2.69427	4.57963	13.295
O	7.54186	11.1709	8.90631
O	6.20514	1.71948	9.33057
O	2.43443	2.1863	3.50793
O	11.6098	5.28465	3.04745
O	10.2574	9.55202	11.4633
O	0.206471	1.57891	8.1529
O	9.17503	10.8939	10.7389
O	9.40557	7.73693	1.90981
O	10.7775	3.48171	8.6069
O	2.89866	9.25883	9.81088
S	2.69399	14.3443	14.1487
S	7.81335	10.1221	8.50802
S	3.76928	14.3146	2.47145
S	9.02771	13.8348	11.1637
S	4.51376	5.45201	9.98037
S	8.99721	1.6122	2.95384
S	1.04084	3.07401	0.713141
S	12.2045	0.4423	6.67306
S	14.0826	9.05866	5.76778
S	6.60265	4.3818	6.70834
S	1.43234	4.67176	3.67199
S	13.8239	14.4894	9.97072
S	11.8465	1.04286	9.49779
S	11.7907	12.0555	11.2356
S	3.81574	10.9418	4.74238
S	6.77137	0.734959	9.33362
S	4.46152	6.78654	8.24013
S	5.29447	9.87929	10.0173
S	3.24907	5.52405	6.77679
S	6.457	3.48129	11.7648
S	8.92348	1.19567	10.118
S	6.98971	0.742331	2.37129
S	14.3382	3.0851	10.3707
S	7.49301	8.41312	5.31373
O	5.72632	7.5987	11.4722
O	7.4135	6.93617	7.39846
O	1.89827	1.60111	9.17613
O	14.3479	8.30834	8.74598
O	4.09656	11.9872	4.35075
O	11.6856	14.0635	7.19961
O	7.84517	0.995647	9.76375
O	11.5416	4.30025	5.85797
O	3.58791	9.85475	1.98757
O	3.17056	7.99344	5.65891
O	10.8272	4.10574	12.3488
O	8.6043	1.6398	12.9611
O	2.87611	7.67446	10.9559
O	6.13318	10.5942	6.50155
O	5.19744	3.07923	9.30292
O	10.2003	6.09098	11.1277
O	5.0273	8.69473	12.8167
O	0.241518	12.6582	4.87979
O	10.2449	13.2986	8.17536
O	11.9336	6.30586	10.6063
O	7.02873	0.267508	8.28893
O	7.40932	14.4644	1.62132
O	12.4977	8.72274	8.59729
O	8.89727	1.87508	11.0604
O	7.46028	12.7514	2.27235
O	2.63267	11.4284	7.01313
O	6.71549	12.4753	10.1049
O	11.547	3.23309	13.9148
O	4.27816	10.4224	9.86164
O	5.57882	3.23341	2.26755
O	9.09448	14.205	12.2518
O	2.21819	9.30388	11.5057
O	0.374085	10.2276	13.5852
O	13.2608	10.209	10.3768
O	12.1259	6.74862	14.3059
O	11.3653	1.21002	10.5467
O	6.77381	4.58342	5.58566
O	0.87266	7.06279	1.00763
O	4.34817	13.5721	9.8692
O	0.100369	9.10067	4.73356
O	7.92086	13.6663	10.9227
O	5.33382	9.07704	7.27275
O	2.31234	0.635438	0.403238
O	8.88222	4.01969	8.49778
O	4.96481	8.60239	4.92726
O	8.95253	12.0568	7.50644
O	10.5895	2.82184	5.71315
O	8.30162	9.07399	4.86464
S	12.5633	9.07607	14.3792
S	3.84059	5.62219	1.05505
S	3.4084	4.92885	12.468
S	11.4791	9.23741	8.73958
S	4.4983	2.59229	14.4567
S	2.12776	10.8704	6.13851
S	7.77402	12.2307	14.0185
S	5.32455	11.9483	0.886097
S	6.32413	9.54153	6.91738
S	9.75456	7.86229	8.43048
S	5.80063	8.84997	4.17821
S	4.10824	7.86201	5.01172
S	1.15229	14.1226	6.79478
S	3.35221	10.1335	9.22882
S	5.49331	11.3799	5.97568
S	13.8495	2.41195	5.30001
S	6.14064	14.3492	4.33242
S	14.1635	5.03808	6.82589
S	6.02313	3.52791	1.26264
S	8.2004	5.54975	3.60353
S	11.5149	6.41042	2.81396
S	0.723879	8.96433	9.10622
S	4.29378	13.0932	4.16285
S	12.5172	6.15458	9.63591
O	0.281363	0.443678	9.56437
O	0.482269	5.02634	12.5442
O	10.1596	6.80309	8.65592
O	11.3802	0.177196	12.1643
O	0.316299	3.73649	11.1742
O	11.4816	9.00873	13.9776
O	10.7403	2.12217	0.696485
O	10.1546	4.20642	2.4687
O	12.8158	11.3574	4.77052
O	6.65996	8.18684	14.1435
O	3.60746	0.683393	3.22688
O	3.91872	6.08599	7.51682
O	3.92772	10.2544	0.131777
O	11.4131	0.931177	1.99781
O	5.39387	5.36056	4.71591
O	5.56534	8.67172	3.0647
O	3.05686	5.90164	11.9473
O	14.0189	2.39709	12.7012
O	7.87947	9.38446	9.3705
O	12.3353	13.7142	1.95316
O	13.4564	8.9137	13.6762
O	9.98042	12.1378	2.61429
O	8.42619	11.2831	14.0945
O	12.4245	0.157888	5.57087
O	4.51682	1.76753	0.77536
O	6.39747	11.411	3.08404
O	12.9256	0.666562	9.721
O	10.5849	12.9838	0.970487
O	5.33192	13.5441	13.3667
O	13.9694	2.00339	6.37751
O	9.49238	12.1209	9.325
O	6.73795	8.93832	12.4074
O	13.1509	0.708547	7.28728
O	7.02451	9.38526	2.19482
O	1.13804	11.4316	5.94902
O	8.66228	9.55985	3.15999
O	3.63439	10.4222	11.8618
O	3.58435	4.06892	11.7021
O	13.351	9.93482	5.86072
O	11.228	11.6121	3.86158
O	4.05747	8.06242	14.4791
O	6.99205	3.00414	0.972318
O	4.62943	11.248	1.45056
O	4.5248	10.8454	5.64584
O	2.44443	12.7811	8.26807
O	12.071	12.9044	8.63744
O	9.37169	0.188448	10.4763
O	2.70085	3.12958	10.0959
S	5.91089	11.1124	13.4935
S	4.9397	13.8796	14.3938
S	2.30338	8.62167	10.5682
S	1.02174	4.17658	11.9698
S	8.51086	11.4591	4.98201
S	4.61881	8.91215	8.14469
S	9.53563	5.4322	10.4395
S	8.98135	8.22097	0.963833
S	10.8565	6.07422	8.09354
S	4.0518	13.2214	10.9322
S	6.00503	8.84516	2.01695
S	10.97	8.94817	5.34294
S	10.5819	13.7326	0.0821992
S	10.4907	9.20579	0.0213094
S	0.37199	9.79636	1.79841
S	1.37354	0.358729	12.4701
S	14.4351	4.34445	2.09309
S	12.1593	6.11078	13.3431
S	9.38021	5.56588	5.5908
S	0.313872	12.24	5.96638
S	9.9887	4.31093	8.59445
S	3.00419	1.30722	4.00489
S	2.75903	2.39145	9.18105
S	1.8908	13.6913	10.7596
O	3.67861	5.55721	4.08767
O	12.3312	2.972	1.1425
O	8.2137	12.5378	5.29839
O	0.176083	3.63035	1.21611
O	7.80344	12.8914	0.472104
O	6.08786	10.6852	9.85493
O	7.88011	1.37955	2.73679
O	3.82935	5.41039	2.19021
O	8.64269	9.28413	1.31504
O	13.2739	2.27795	2.68215
O	1.56351	4.26191	4.74203
O	12.307	1.56828	14.3677
O	3.25907	9.03214	13.039
O	5.21175	9.09902	9.1472
O	9.37603	8.00481	3.73821
O	4.13438	7.87811	8.13829
O	0.436094	8.68391	12.4988
O	3.78378	7.38327	12.679
O	11.8018	5.94224	8.73606
O	0.911197	11.5879	12.411
O	1.99748	13.8972	9.65329
O	14.0577	4.95767	7.9825
O	10.0716	4.98398	9.53576
O	5.11403	2.35833	3.92855
O	0.143213	5.39788	1.68285
O	2.37255	8.21974	0.82171
O	5.01571	13.5315	8.12201
O	5.43495	9.36364	11.0298
O	2.4439	4.56886	3.1258
O	3.15486	11.9125	0.231069
O	11.0518	6.62294	7.11087
O	12.2472	1.85766	12.0415
O	10.4012	10.3424	2.82904
O	8.79876	5.61886	4.59792
O	1.2907	8.50769	10.0143
O	11.4151	13.661	13.8022
O	1.95732	9.79847	6.5086
O	0.580199	2.01763	3.08336
O	1.01294	11.9715	3.24561
O	6.45969	14.3544	10.0303
O	1.61839	7.93212	6.65919
O	6.67583	6.38703	0.445931
O	10.7382	14.4344	4.77609
O	11.3774	0.144161	8.91458
O	0.285248	10.0153	9.33537
O	10.3673	1.75239	12.0978
O	4.08804	11.9505	8.06372
O	8.70478	3.43236	1.45925
S	9.09254	3.76049	2.49908
S	10.4514	1.87562	6.35205
S	8.1097	9.818	2.18582
S	13.0184	11.0396	5.86122
S	7.05226	11.6921	2.18273
S	3.55243	4.86585	3.16476
S	9.09551	1.69767	8.08541
S	3.09473	7.88205	2.99516
S	1.33692	6.914	3.80857
S	5.47383	14.0275	12.3294
S	7.95598	13.6351	5.55474
S	5.51864	5.0806	12.9961
S	13.9439	13.8319	12.1567
S	10.0738	13.1029	2.01073
S	3.12458	9.9821	3.02708
S	11.8345	13.7815	12.7376
S	6.902	7.49443	0.536622
S	12.4099	3.66529	6.24785
S	14.1948	1.21241	7.17569
S	4.94063	2.80943	6.83851
S	1.18215	11.0268	13.3861
S	11.1448	9.73822	2.18553
S	14.0091	1.59325	3.24342
S	9.17888	9.9746	11.4432
O	13.8796	10.323	1.57573
O	6.17493	2.40799	12.0643
O	13.2518	5.28065	9.65084
O	0.282864	9.16632	6.67158
O	10.7073	13.8565	2.62145
O	2.50756	10.9427	2.96572
O	7.82491	13.8752	6.69178
O	3.96671	13.3839	3.09534
O	6.29179	7.90644	1.42847
O	12.9749	13.9471	12.7368
O	6.42938	3.67737	10.6449
O	12.8808	11.9075	1.23028
O	5.08391	11.4678	14.2953
O	9.04034	13.5299	1.75378
O	14.053	0.561915	2.70718
O	0.636096	8.94621	1.07031
O	2.31849	0.502104	4.47527
O	1.5929	2.66414	1.65472
O	11.5679	6.54018	12.4388
O	6.27775	10.0719	13.7873
O	10.4533	0.259027	0.609172
O	1.92907	3.23692	6.34306
O	12.6327	3.62648	12.4882
O	9.41739	11.3849	4.26047
O	2.76173	10.8865	5.18683
O	14.0608	12.7046	11.9151
O	1.09671	1.42906	12.742
O	6.11416	9.95614	4.252
O	4.97733	0.70024	9.00384
O	7.09204	6.17019	9.00408
O	13.5613	6.71294	0.953922
O	1.95128	4.38724	11.2975
O	5.35916	13.5114	4.21902
O	10.6676	4.10469	4.2392
O	13.3119	8.55089	3.48605
O	12.028	7.1837	3.51043
O	10.4101	6.09869	5.45449
O	12.1072	13.0897	4.5744
O	9.39529	4.49351	11.1058
O	6.4887	5.35758	7.3153
O	4.46904	6.81598	5.32595
O	8.08951	0.162403	13.8116
O	12.0482	10.4273	1.97543
O	9.6342	4.45666	5.74707
O	8.67227	10.9327	5.99744
O	1.12727	3.29062	12.7136
O	7.45235	3.7174	12.3352
O	9.80198	1.19668	5.6865
S	2.09563	12.3438	0.462709
S	6.82435	13.4668	10.6776
S	4.35162	10.1327	1.21463
S	8.29983	8.54697	10.0261
S	6.62978	6.30814	7.9527
S	0.101321	6.21731	0.885244
S	12.1965	8.32612	3.5987
S	6.91193	9.12769	13.5366
S	5.21211	0.944262	1.18251
S	11.139	6.81963	5.97713
S	1.64584	11.4763	2.42479
S	7.93012	13.4608	1.48175
S	9.15302	9.08996	4.10233
S	4.33125	11.3195	12.0232
S	11.2905	10.4942	6.99446
S	6.58385	11.6092	9.36826
S	6.02611	3.8243	9.56459
S	8.08388	2.94161	0.631483
S	8.31079	3.83583	13.0553
S	9.26939	2.05737	12.1331
S	9.1237	11.017	7.04681
S	12.4901	7.1218	0.846021
S	12.9914	12.7613	1.99006
S	12.8326	10.1261	11.4477
