S	1	4.66741	1.00003	5.48498	0.947167	3.99261	0.0557769	-0.0747405	0.00169658
S	1	4.66741	1.00003	16.9128	14.5407	11.1605	0.0627695	-0.0404938	0.076054
S	1	4.66741	1.00003	12.8704	15.1182	10.4842	-0.0616869	-0.0897298	0.0678219
S	1	4.66741	1.00003	6.26518	8.78692	9.79319	-0.0334243	0.0549351	-0.00570839
S	1	4.66741	1.00003	10.6379	9.99995	4.3818	-0.0515246	-0.0769147	-0.0288562
S	1	4.66741	1.00003	11.9129	13.1887	10.6597	-0.12822	0.0853553	-0.044121
S	1	4.66741	1.00003	16.7382	16.9168	9.16787	0.112583	0.128049	-0.0320124
S	1	4.66741	1.00003	7.21638	9.81471	11.6232	-0.0950098	-0.056478	0.0374048
S	1	4.66741	1.00003	8.17316	2.63662	8.03468	-0.113695	-0.065278	-0.0445739
S	1	4.66741	1.00003	2.34563	3.16753	16.7144	0.0414266	0.145876	-0.0522321
S	1	4.66741	1.00003	7.29671	3.45975	9.84237	-0.173491	-0.00994457	0.0907432
S	1	4.66741	1.00003	9.27151	9.42393	14.4817	-0.113856	0.0298976	0.0873307
O	0	-2.3337	0.571443	10.4905	4.97246	4.68512	-0.0658733	0.00782595	0.0725627
O	0	-2.3337	0.571443	17.3543	0.697706	6.61929	0.0660239	-0.097005	0.149375
O	0	-2.3337	0.571443	1.34658	15.3054	14.3965	0.155689	-0.0268945	0.0345214
O	0	-2.3337	0.571443	14.3449	1.43862	6.23583	0.0345512	-0.00762483	-0.0412299
O	0	-2.3337	0.571443	6.40995	1.95219	5.94068	-0.0759922	0.0613909	0.0457619
O	0	-2.3337	0.571443	13.7731	0.113031	3.31573	-0.0576879	0.0577976	-0.0129801
O	0	-2.3337	0.571443	9.48526	14.0901	12.0487	-0.00903044	0.103249	0.0218715
O	0	-2.3337	0.571443	5.92241	6.62728	13.5197	0.0167735	0.0308406	0.00388947
O	0	-2.3337	0.571443	12.5297	12.827	9.73289	-0.0783865	0.0598624	-0.00527992
O	0	-2.3337	0.571443	8.13513	15.3772	0.747207	0.064787	0.107943	-0.0419267
O	0	-2.3337	0.571443	2.89754	9.31335	5.8268	0.0191283	0.00380847	0.0369554
O	0	-2.3337	0.571443	3.59475	3.14064	7.99614	-0.0350445	6.50508e-05	0.0213439
O	0	-2.3337	0.571443	11.6446	10.4918	4.67319	-0.0109182	-0.0319155	-0.022193
O	0	-2.3337	0.571443	7.11136	1.56968	1.9585	-0.0755802	0.0768321	0.0251974
O	0	-2.3337	0.571443	6.39467	6.8833	15.4222	0.0702259	-0.0922171	-0.0532189
O	0	-2.3337	0.571443	1.99679	2.15299	1.76925	-0.0383578	-0.0903496	0.00862433
O	0	-2.3337	0.571443	12.9806	9.31129	4.35152	0.0466594	-0.0767891	-0.0218607
O	0	-2.3337	0.571443	11.5225	2.75769	5.08157	0.000822815	-0.0360095	-0.0845506
O	0	-2.3337	0.571443	4.83615	17.376	13.1217	0.00988208	-0.00806722	0.0521978
O	0	-2.3337	0.571443	15.5405	4.98612	6.4025	0.128001	-0.0963284	-0.0512054
O	0	-2.3337	0.571443	10.3266	7.10437	0.86326	-0.0197513	-0.034027	-0.0553989
O	0	-2.3337	0.571443	14.4647	15.0007	8.24437	0.0660263	-0.011646	0.0562519
O	0	-2.3337	0.571443	15.0826	9.96425	3.04432	-0.045431	0.0265341	-0.10209
O	0	-2.3337	0.571443	4.06996	1.85197	0.852302	0.0439211	-0.158216	0.0208568
S	1	4.66741	1.00003	15.1614	8.39037	9.67042	-0.0326347	-0.0827927	0.022118
S	1	4.66741	1.00003	16.5803	14.5889	0.0611979	-0.0217537	-0.059311	0.0807588
S	1	4.66741	1.00003	12.2484	5.7323	15.439	-0.107492	-0.119219	-0.0887012
S	1	4.66741	1.00003	16.4392	13.7287	3.21772	-0.15723	-0.0281189	-0.0448165
S	1	4.66741	1.00003	4.65424	12.3717	17.5558	0.048189	-0.0253573	0.0262957
S	1	4.66741	1.00003	8.38741	0.846417	13.9907	0.163894	-0.0880967	0.0821753
S	1	4.66741	1.00003	0.720459	15.0122	15.2951	-0.0482504	-0.140958	0.0306326
S	1	4.66741	1.00003	1.67305	9.24744	12.3924	0.0692667	-0.0502288	0.0648167
S	1	4.66741	1.00003	3.62461	0.790531	0.888009	-0.138846	-0.0624222	-0.0107055
S	1	4.66741	1.00003	0.703977	16.2755	10.5604	-0.0450962	0.0080201	-0.0308611
S	1	4.66741	1.00003	3.88488	8.31977	14.918	-0.119452	-0.00454352	0.00819902
S	1	4.66741	1.00003	5.15655	8.69822	6.78663	-0.192601	-0.122723	-0.042359
O	0	-2.3337	0.571443	15.187	16.4982	3.155	-0.0118639	-0.0709747	-0.104622
O	0	-2.3337	0.571443	0.813787	0.814788	8.13138	0.084465	0.0242759	-0.00557217
O	0	-2.3337	0.571443	4.52873	16.4013	5.34325	0.0164582	0.000742661	0.0990301
O	0	-2.3337	0.571443	15.6582	4.79408	12.4931	-0.0132152	-0.00674397	-0.0676555
O	0	-2.3337	0.571443	2.08215	3.50926	9.09066	0.111232	-0.0466237	-0.0376779
O	0	-2.3337	0.571443	2.72582	9.84341	3.95804	-0.026359	0.0766652	-0.00593373
O	0	-2.3337	0.571443	8.01269	7.53781	16.0593	0.0348736	0.071373	0.0359639
O	0	-2.3337	0.571443	3.83336	4.93064	4.72494	-0.0416056	0.0541352	-0.040508
O	0	-2.3337	0.571443	8.74216	4.23913	4.06291	-0.00891435	-0.0730773	0.028334
O	0	-2.3337	0.571443	1.11446	6.83332	7.66895	0.0878578	-0.0673228	-0.0442178
O	0	-2.3337	0.571443	1.05565	5.02892	8.3403	0.0521851	-0.00158039	0.0180986
O	0	-2.3337	0.571443	12.6906	6.54481	10.7411	-0.0382717	0.0136099	-0.0708601
O	0	-2.3337	0.571443	3.81822	0.570025	14.3361	0.0604664	0.0552631	0.0945386
O	0	-2.3337	0.571443	9.12535	12.6125	9.92679	0.0571843	-0.020232	-0.0505844
O	0	-2.3337	0.571443	7.59454	10.2889	7.78454	-0.0638137	0.013068	0.0171422
O	0	-2.3337	0.571443	5.22587	11.6278	7.14915	-0.0176398	-0.0205161	0.0928408
O	0	-2.3337	0.571443	0.862934	13.8956	15.6071	-0.00405736	-0.0310554	-0.0127116
O	0	-2.3337	0.571443	15.7448	14.7229	11.0099	-0.0159134	0.0551593	-0.0295462
O	0	-2.3337	0.571443	13.0107	17.4262	15.6337	-0.0200172	0.101453	0.00710808
O	0	-2.3337	0.571443	16.1439	5.57547	10.9878	0.0699043	-0.0577907	-0.0566928
O	0	-2.3337	0.571443	11.5534	10.3586	1.73919	-0.000605663	0.04152	-0.0613638
O	0	-2.3337	0.571443	11.1555	0.481896	8.99938	0.0285095	0.0320804	0.0500113
O	0	-2.3337	0.571443	7.64854	6.63321	6.46492	0.00333466	-0.101548	0.0138025
O	0	-2.3337	0.571443	5.77504	7.72555	11.9825	0.00314033	0.0224457	-0.0145619
S	1	4.66741	1.00003	14.6422	4.69846	13.0604	0.0195524	0.0126376	0.0692827
S	1	4.66741	1.00003	3.74375	6.03725	4.31436	0.0297769	-0.0522815	0.0270972
S	1	4.66741	1.00003	5.19123	4.416	0.163823	-0.0317359	0.00633051	-0.107417
S	1	4.66741	1.00003	1.70959	7.64911	7.1196	0.0244	-0.0319235	0.0663622
S	1	4.66741	1.00003	1.07323	4.09729	9.02632	-0.0814436	0.118404	0.0559521
S	1	4.66741	1.00003	16.841	15.3222	7.58334	0.0799709	0.00340858	0.016497
S	1	4.66741	1.00003	1.11213	13.7805	2.95632	0.0582756	0.00232718	0.069115
S	1	4.66741	1.00003	16.6351	15.1968	14.1011	0.0335642	0.0560707	-0.0481434
S	1	4.66741	1.00003	9.24369	12.8783	14.6174	-0.0271135	-0.0844688	-0.186934
S	1	4.66741	1.00003	5.79575	7.98329	2.64242	-0.0219107	-0.0789225	0.139643
S	1	4.66741	1.00003	10.2667	9.88164	9.91524	-0.0121091	0.00653382	-0.046241
S	1	4.66741	1.00003	3.31047	13.6748	10.4796	0.117802	0.0928548	0.00840217
O	0	-2.3337	0.571443	17.1295	0.493478	16.9569	0.0613208	0.050184	-0.035034
O	0	-2.3337	0.571443	12.7123	6.84377	12.6467	-0.100877	-0.0200367	0.0281601
O	0	-2.3337	0.571443	12.4828	4.6767	10.3975	-0.0384777	-0.0282124	-0.10161
O	0	-2.3337	0.571443	0.226983	2.5504	12.5761	-0.0474348	0.0257495	-0.0199083
O	0	-2.3337	0.571443	4.95647	4.61866	9.85165	-0.0363034	-0.0188258	-0.0319993
O	0	-2.3337	0.571443	15.6976	11.404	11.9372	0.0863049	0.0335829	0.0644201
O	0	-2.3337	0.571443	6.11877	12.4552	10.5515	0.0616816	0.0185043	-0.0151288
O	0	-2.3337	0.571443	5.77137	3.03873	12.3467	-0.0993653	0.0254078	0.0308743
O	0	-2.3337	0.571443	8.02122	2.91982	2.92498	-0.046369	-0.0263438	-0.00585468
O	0	-2.3337	0.571443	2.23462	11.2567	9.13587	-0.0766359	0.10284	-0.170503
O	0	-2.3337	0.571443	9.25078	14.5285	3.27476	0.0172186	0.0340239	0.0170909
O	0	-2.3337	0.571443	8.16603	13.0271	14.905	0.0155941	0.0104406	0.0400258
O	0	-2.3337	0.571443	4.43144	1.33968	4.2156	-0.0556082	0.0598863	0.0843598
O	0	-2.3337	0.571443	9.88666	13.8538	14.7064	-0.0395611	-0.0772039	0.0292183
O	0	-2.3337	0.571443	11.8687	3.26342	15.8101	-0.037276	-0.0407782	0.00546787
O	0	-2.3337	0.571443	13.047	16.2637	3.97093	0.0717611	0.0607964	-0.0834006
O	0	-2.3337	0.571443	16.6941	15.7936	13.0898	-0.0188511	0.0066369	-0.158123
O	0	-2.3337	0.571443	12.4459	12.6577	4.11898	-0.000232145	0.0172846	0.00500197
O	0	-2.3337	0.571443	5.55054	9.0719	2.42033	-0.0185755	-0.0175454	-0.151263
O	0	-2.3337	0.571443	7.01053	11.7849	6.9135	-0.0404876	-0.0498795	-0.0938598
O	0	-2.3337	0.571443	12.7062	8.74897	7.76844	-0.0172192	-0.0305772	-0.0222419
O	0	-2.3337	0.571443	5.33707	16.4341	9.80347	-0.00723799	0.06897	0.0108712
O	0	-2.3337	0.571443	14.7135	13.5602	7.0685	0.0275615	0.0759973	0.00835305
O	0	-2.3337	0.571443	3.6564	0.311489	1.96689	0.00206887	0.0410758	0.0294479
S	1	4.66741	1.00003	17.2362	0.757057	0.46968	-0.0789524	0.0706973	-0.0583571
S	1	4.66741	1.00003	14.5907	15.1141	17.0581	-0.164153	0.0478113	-0.0634388
S	1	4.66741	1.00003	1.69043	1.74703	0.742872	0.0129301	0.0628208	-0.146701
S	1	4.66741	1.00003	7.68131	11.0525	17.1187	0.110663	0.0534771	0.0804866
S	1	4.66741	1.00003	2.21702	10.5951	17.0255	0.0579732	0.0535206	-0.0175373
S	1	4.66741	1.00003	15.0202	5.84917	6.90058	-0.0431534	0.119684	-0.0418726
S	1	4.66741	1.00003	6.44212	15.1368	3.95125	0.02319	0.136403	0.0136185
S	1	4.66741	1.00003	11.8858	9.35098	11.4705	0.157972	-0.132541	-0.0454264
S	1	4.66741	1.00003	1.10222	16.882	3.0143	-0.0931364	-0.100797	0.00424598
S	1	4.66741	1.00003	11.1694	8.73926	13.5519	0.0304892	-0.0962522	0.0431381
S	1	4.66741	1.00003	7.64998	14.9712	9.44611	-0.0238193	-0.0627457	0.0116563
S	1	4.66741	1.00003	17.2216	11.4066	16.0913	-0.0349951	0.0264417	-0.00666854
O	0	-2.3337	0.571443	4.19805	1.59199	12.8654	-0.0405882	0.025489	-0.0557974
O	0	-2.3337	0.571443	14.6281	2.73873	0.491601	-0.0275288	0.0547279	0.0424993
O	0	-2.3337	0.571443	15.1255	8.90294	1.56708	0.0240748	0.0424284	0.0957002
O	0	-2.3337	0.571443	11.3499	13.6798	5.30586	-0.0348319	-0.0625318	0.0571181
O	0	-2.3337	0.571443	10.8908	12.6554	10.57	0.0459806	-0.0224791	0.0448177
O	0	-2.3337	0.571443	2.54245	8.45449	12.3153	-0.126974	0.111798	0.113749
O	0	-2.3337	0.571443	4.54979	6.21229	10.5693	0.0099828	-0.0739116	-0.0581961
O	0	-2.3337	0.571443	9.74877	2.1962	10.8231	0.0563067	-0.0598477	0.0388229
O	0	-2.3337	0.571443	13.1255	11.3936	0.920785	0.0218963	0.105613	-0.00497452
O	0	-2.3337	0.571443	9.54835	12.1762	11.7043	-0.0546767	-0.0246003	-0.0593702
O	0	-2.3337	0.571443	12.6807	17.3352	8.34001	-0.0995722	0.0573392	-0.00865094
O	0	-2.3337	0.571443	14.5007	1.66926	16.4751	-0.0803022	-0.0658289	0.00490865
O	0	-2.3337	0.571443	15.8577	6.92951	14.2272	0.00784868	0.0480993	-0.0676716
O	0	-2.3337	0.571443	11.1164	5.46588	15.5582	0.0430223	-0.0413481	0.0291424
O	0	-2.3337	0.571443	8.96816	0.693125	6.24494	0.00111199	0.0200322	0.0543402
O	0	-2.3337	0.571443	1.55262	10.7127	0.313249	0.0445047	0.0397463	-0.0521569
O	0	-2.3337	0.571443	11.1814	14.5139	0.938925	0.088147	0.0570006	0.063746
O	0	-2.3337	0.571443	3.47677	5.48148	14.2623	0.0368673	-0.0971877	0.0546228
O	0	-2.3337	0.571443	8.74669	7.05323	14.3877	-0.0264003	0.0578068	-0.0288883
O	0	-2.3337	0.571443	12.9365	15.7366	7.43748	-0.0233428	-0.0166453	-0.0455388
O	0	-2.3337	0.571443	1.8351	12.9287	3.31301	0.0156485	0.121084	0.0366776
O	0	-2.3337	0.571443	1.23521	13.918	1.80403	0.0881824	0.00620172	0.130764
O	0	-2.3337	0.571443	0.195447	12.2495	11.0668	0.00798807	-0.0147077	-0.0783613
O	0	-2.3337	0.571443	1.54395	14.6463	3.61221	-0.0678232	0.0508352	0.245051
S	1	4.66741	1.00003	14.8335	12.1205	11.5937	0.0171051	-0.0618169	-0.00605508
S	1	4.66741	1.00003	13.4573	3.01154	12.0584	0.0421986	0.077224	-0.113356
S	1	4.66741	1.00003	14.5363	15.3211	13.6417	-0.0402715	-0.0776018	-0.0205522
S	1	4.66741	1.00003	7.26045	16.7367	14.9276	0.0435635	-0.0151131	0.154504
S	1	4.66741	1.00003	4.56371	16.9526	10.3955	-0.17055	-0.0739477	-0.00994015
S	1	4.66741	1.00003	4.12834	1.5603	10.423	0.230679	-0.0181567	0.00129141
S	1	4.66741	1.00003	4.40541	4.83827	14.5471	0.0521991	-0.13454	0.136025
S	1	4.66741	1.00003	13.3257	6.45826	13.6098	0.103223	-0.0254415	0.148502
S	1	4.66741	1.00003	9.75224	13.5059	3.29617	-0.0610855	0.0226322	-0.051782
S	1	4.66741	1.00003	3.37995	2.09364	12.2448	0.0703004	0.0251121	0.0404454
S	1	4.66741	1.00003	12.3003	3.6003	10.1433	0.0334322	-0.104697	-0.129578
S	1	4.66741	1.00003	4.93099	7.90006	4.74995	0.0311083	0.0293448	0.0466253
O	0	-2.3337	0.571443	9.41604	8.63626	15.4413	0.0519418	-0.0431104	-0.050557
O	0	-2.3337	0.571443	15.4864	8.2383	5.55354	0.159142	-0.0156538	0.0207927
O	0	-2.3337	0.571443	8.04512	5.39252	13.752	0.0190401	-0.0278986	0.0164565
O	0	-2.3337	0.571443	9.00945	10.4374	14.9241	0.0390512	-0.130402	-0.0778923
O	0	-2.3337	0.571443	7.96728	5.65282	0.754568	0.0710163	-0.00288597	-0.0287422
O	0	-2.3337	0.571443	4.18699	3.94943	6.37709	0.04612	-0.0694502	-0.0109313
O	0	-2.3337	0.571443	3.51757	14.1458	7.767	0.00682656	0.0366715	-0.0449481
O	0	-2.3337	0.571443	10.3603	4.83961	7.33703	0.0250962	0.0750666	-0.00904066
O	0	-2.3337	0.571443	15.7316	5.89194	15.691	0.0895179	0.139019	-0.0745827
O	0	-2.3337	0.571443	3.59945	14.4462	9.62108	-0.00839495	-0.0439746	-0.0503162
O	0	-2.3337	0.571443	9.18135	12.7262	13.4329	0.0077489	-0.0588955	0.0146332
O	0	-2.3337	0.571443	7.68362	17.5561	7.36596	-0.00206023	0.0233121	0.029404
O	0	-2.3337	0.571443	3.4988	3.03828	16.7732	-0.014013	-0.0394144	0.0953546
O	0	-2.3337	0.571443	12.5167	14.4711	4.03879	-0.0664437	0.0332193	0.0349722
O	0	-2.3337	0.571443	9.93949	15.0516	10.4391	-0.0501446	-0.00809167	-0.0578923
O	0	-2.3337	0.571443	2.77361	5.9644	17.285	-0.0185219	-0.0555484	0.031112
O	0	-2.3337	0.571443	13.3515	2.87425	5.44983	0.0683918	-0.0714814	0.0266032
O	0	-2.3337	0.571443	15.8516	17.0136	9.90965	-0.0441856	0.0684168	-0.00693411
O	0	-2.3337	0.571443	6.50226	4.04717	9.22013	0.0497682	-0.0923069	-0.0320206
O	0	-2.3337	0.571443	1.69401	12.3192	1.19036	0.00799733	-0.00231393	0.0715699
O	0	-2.3337	0.571443	4.09646	16.0941	2.44637	0.0219656	0.0166924	0.0162672
O	0	-2.3337	0.571443	15.5417	11.3997	4.16798	0.0645484	-0.0520762	0.0150962
O	0	-2.3337	0.571443	11.4559	5.70344	6.10745	-0.0888209	0.0659967	-0.0367995
O	0	-2.3337	0.571443	13.4735	9.83963	1.89744	0.0507111	-0.0427141	-0.0711899
