S	3.88928	9.40735	1.58099
S	1.97431	4.58366	2.9723
S	11.1517	1.94356	6.70248
S	3.49636	0.790892	10.5658
S	4.5354	10.5142	3.51153
S	0.274997	3.95292	6.01175
S	6.69081	9.58676	11.2235
O	5.5642	1.79643	8.71302
O	1.22622	9.12983	9.04646
O	10.4705	8.15598	0.362672
O	7.73519	3.52423	6.50544
O	10.7149	1.75835	4.3107
O	0.274163	10.7178	7.60813
O	9.88849	3.39766	10.2205
O	11.2356	3.00024	8.9415
O	1.63567	9.60073	7.27579
O	1.90487	0.0682154	2.22143
O	0.414177	8.18438	7.55187
O	2.85145	1.56584	11.1133
O	4.77459	9.5519	4.09118
O	1.63649	8.34535	4.91415
O	3.81428	11.1888	4.08219
O	2.67398	6.41228	10.7081
O	1.45233	7.92869	2.11045
O	3.89463	10.991	8.4525
O	1.30628	9.7887	2.57935
O	10.4073	0.81337	10.4799
O	10.8105	6.23101	3.39886
O	0.766639	7.84857	0.400642
O	4.19009	9.84147	0.561291
O	6.51714	8.67827	10.5264
S	8.53277	3.78199	7.31844
S	8.01684	9.52927	6.7348
S	2.43532	2.62868	11.3063
S	8.61032	10.4755	10.3714
S	7.23015	1.53285	3.0682
S	8.63038	6.24388	1.50589
S	0.565123	8.77841	4.8632
S	0.901537	10.3597	11.2947
S	1.55638	2.96999	4.3617
S	6.14359	8.48423	6.18972
S	0.838851	2.28751	1.28916
S	0.155967	6.81721	9.79793
O	0.85489	4.73283	6.62983
O	2.58427	8.66735	3.40159
O	6.45155	2.4403	7.23366
O	1.79097	9.88765	10.7252
O	0.0714905	1.4193	1.36171
O	9.31946	6.41885	9.68832
O	8.44526	9.16692	7.74109
O	7.58304	10.153	10.7684
O	6.3531	5.47249	8.73341
O	10.2439	7.50109	6.85456
O	0.126522	9.49919	11.2051
O	7.49795	6.48659	1.60821
O	6.06988	3.31118	0.7447
O	3.47276	6.95617	7.0254
O	6.25785	5.06389	1.70519
O	4.54304	4.18975	1.40086
O	1.61142	3.58155	3.40467
O	11.3792	7.83248	10.263
O	6.58367	0.649668	7.28996
O	8.19906	2.95112	9.6679
O	9.43104	8.13882	8.97651
O	10.0541	11.4389	7.63713
O	9.77183	9.04961	2.82959
O	5.00453	0.338054	1.65151
S	3.30606	3.56321	9.4249
S	4.63372	10.471	11.1936
S	9.35711	7.90812	0.381922
S	2.07692	9.25093	9.83042
S	11.3576	7.66305	6.68569
S	6.42527	1.57317	7.98181
S	5.89057	5.76442	9.79968
S	6.59503	3.35276	6.56401
S	3.7916	5.64918	9.06412
S	3.41642	4.19777	1.1727
S	5.70135	4.07393	1.53407
S	7.30488	6.74964	6.33004
O	3.63813	8.26843	4.85632
O	0.406348	6.63469	6.50752
O	11.431	1.58593	7.74829
O	7.16565	5.81927	6.98828
O	5.53732	6.75626	2.00055
O	2.90888	9.72564	9.22132
O	8.70817	5.11663	1.29455
O	8.35982	7.12765	6.58341
O	9.64195	5.9035	6.09377
O	0.716988	9.90712	4.9297
O	10.224	0.150543	1.02253
O	0.287228	0.217743	4.63448
O	5.02746	1.82223	0.579637
O	9.11093	10.3573	1.65175
O	9.23265	1.55585	9.19816
O	9.45751	4.25782	6.86761
O	4.95	7.31284	7.87149
O	6.2507	4.25903	7.21621
O	1.89971	6.4792	0.91722
O	11.043	11.1548	9.23667
O	2.43675	8.17116	10.0679
O	1.0575	1.93533	4.22171
O	6.15782	6.88751	9.95569
O	1.46298	2.30265	8.29432
S	6.50887	6.12139	2.08903
S	4.70994	8.45616	4.45783
S	2.37239	7.06161	9.82954
S	8.84574	3.05475	10.6143
S	1.99396	8.88147	2.43984
S	6.6651	7.88102	9.69614
S	0.204053	1.35173	4.71939
S	4.0091	9.99001	9.04022
S	1.23204	5.81351	6.52244
S	1.32499	8.73432	7.96406
S	8.43314	3.14544	2.91795
S	6.70135	5.90611	4.36128
O	11.3266	3.07539	6.61368
O	5.5315	8.32172	5.24349
O	3.32143	1.08127	1.51919
O	10.8791	4.55706	5.61117
O	0.228771	3.2202	1.59417
O	4.14113	5.63362	7.96713
O	9.76864	7.66629	3.97309
O	2.15489	7.91819	7.98767
O	3.05699	1.29768	8.15787
O	8.5091	3.71188	11.47
O	4.63001	4.30642	5.30204
O	10.2347	0.989418	2.70913
O	5.78392	10.3184	11.3079
O	9.38733	2.54731	3.16116
O	0.234081	6.55244	1.77585
O	10.1933	4.75293	9.01054
O	7.14748	9.03083	6.16469
O	4.85808	7.78914	3.51603
O	1.90532	6.12251	7.41285
O	7.83436	9.32308	2.46197
O	2.56963	2.81079	4.88591
O	6.00281	3.18723	5.61087
O	10.9081	4.84332	2.23168
O	7.13364	6.59599	5.1923
S	4.7311	5.45384	5.31269
S	8.88478	7.49189	9.75953
S	8.38487	2.21105	8.78669
S	10.7145	3.84239	9.53534
S	5.22325	7.77956	2.41587
S	1.07772	7.19758	1.30998
S	9.32221	1.06345	10.2438
S	5.30347	2.55903	3.02558
S	9.285	11.0584	0.765934
S	6.01485	2.31997	0.156661
S	9.95238	5.87908	8.8638
S	11.4263	8.3764	11.2828
O	6.20421	8.34045	8.74063
O	7.39081	4.99081	4.50133
O	10.1284	1.47207	6.49331
O	8.92234	8.56319	1.21474
O	8.57373	4.20268	3.32864
O	8.95915	1.93081	10.9217
O	7.53965	0.408411	5.52048
O	9.7298	11.2058	5.85091
O	5.75427	3.50172	2.55061
O	1.36918	2.53364	0.271876
O	11.309	4.62699	0.477013
O	8.99956	8.00241	10.7896
O	2.62242	3.14642	10.271
O	7.62308	10.6118	6.88872
O	6.48071	7.4755	6.62665
O	0.0668296	4.30482	10.1779
O	9.3221	10.4235	11.2943
O	1.35035	11.1115	6.14888
O	9.00254	1.01197	4.228
O	0.0121614	8.32177	5.75714
O	7.86041	1.47334	2.09334
O	3.02935	6.61019	8.91815
O	8.7419	2.83243	7.90519
O	1.71086	1.90771	1.95606
S	8.11614	0.291067	4.51117
S	5.28854	8.41054	8.05314
S	7.52985	0.922234	1.12507
S	10.2651	8.70987	3.81704
S	10.8874	0.605714	1.83661
S	9.70616	6.60552	3.5182
S	9.27071	9.19328	8.55907
S	11.399	0.414558	10.0511
S	9.41139	10.2585	5.22249
S	1.08231	10.9745	5.02659
S	4.51079	6.45919	7.23282
S	2.36897	5.77556	0.124988
O	11.411	8.54533	3.92636
O	3.24505	4.71349	9.38517
O	4.48228	8.4263	1.80616
O	7.76734	7.59442	9.52232
O	8.37723	0.285163	0.696563
O	2.06791	11.2953	7.94656
O	4.07045	11.4887	11.1776
O	1.86019	5.83651	5.53815
O	2.7667	9.16255	1.63017
O	1.4896	5.08628	11.2912
O	7.40067	0.585817	3.67375
O	3.05836	3.25827	0.579241
O	8.68828	0.112274	10.1495
O	2.50494	6.93877	4.1668
O	4.52489	2.11609	2.30326
O	4.95222	2.80935	4.08387
O	4.72138	5.80462	9.67724
O	4.31879	1.39639	10.0216
O	7.88674	4.4914	7.98747
O	10.9883	6.41315	8.95977
O	8.89409	9.85037	9.45248
O	8.49237	0.694508	6.96229
O	0.419554	1.31571	9.54148
O	10.2301	9.72733	8.21542
