1 0
1.9661 0.011578
2.9322 0.036142
3.8983 0.06265
4.8644 0.089628
5.8305 0.11492
6.7966 0.13667
7.7627 0.15589
8.7287 0.17375
9.6948 0.18886
10.661 0.2
11.627 0.20948
12.593 0.21808
13.559 0.22437
14.525 0.2296
15.491 0.23455
16.457 0.2389
17.424 0.24323
18.39 0.24759
19.356 0.25072
20.322 0.25315
21.288 0.25605
22.254 0.25901
23.22 0.26134
24.186 0.26317
25.152 0.26485
26.118 0.26666
27.085 0.26862
28.051 0.27013
29.017 0.27141
29.983 0.2726
30.949 0.274
31.915 0.27527
32.881 0.27636
33.847 0.27743
34.813 0.27836
35.779 0.27952
36.745 0.2806
37.712 0.28163
38.678 0.28268
39.644 0.28351
40.61 0.28438
41.576 0.28576
42.542 0.2869
43.508 0.28784
44.474 0.2896
45.44 0.29163
46.406 0.29315
47.372 0.29404
48.339 0.29486
49.305 0.29559
50.271 0.29642
51.237 0.29774
52.203 0.29916
53.169 0.30002
54.135 0.3003
55.101 0.30082
56.067 0.30156
57.033 0.30197
58 0.30223
58.966 0.3025
59.932 0.30292
60.898 0.30345
61.864 0.30416
62.83 0.3052
63.796 0.30587
64.762 0.30627
65.728 0.30661
66.694 0.30669
67.66 0.3071
68.627 0.30759
69.593 0.30796
70.559 0.30875
71.525 0.30978
72.491 0.31162
73.457 0.31368
74.423 0.31456
75.389 0.31491
76.355 0.31546
77.321 0.31671
78.287 0.31769
79.254 0.318
80.22 0.3182
81.186 0.31879
82.152 0.31938
83.118 0.31966
84.084 0.32013
85.05 0.3204
86.016 0.32076
86.982 0.32141
87.948 0.32178
88.914 0.32187
89.881 0.32236
90.847 0.32301
91.813 0.32327
92.779 0.32327
93.745 0.32375
94.711 0.32463
95.677 0.32552
96.643 0.32634
97.609 0.32665
98.575 0.32686
99.542 0.32718
100.51 0.32731
101.47 0.32731
102.44 0.32731
103.41 0.32742
104.37 0.32788
105.34 0.32876
106.3 0.32955
107.27 0.33044
108.24 0.33171
109.2 0.33287
110.17 0.33363
111.13 0.33454
